X,Y,OBJECTID,acci_id,tamainid,numunits,AccidentDate,AccidentTime,DayOfWeek,WasFatal,WasHitAndRun,TransImmedMedCare,UCRCode,UCRDescription,CoordX,CoordY,Location,Inside_Outside,City,Accuracy,Distance,Units,Direction,From_At,IntersectingStreet,AddrNumber,AddrDirection,AddrStreetName,AddrStreetNameSuffix,CrossStreetDirection,CrossStreetName,CrossStreetSuffix,LightConditionDescription,WeatherDescription,WeatherOther,RelationDescription,IntersectionTypeDescription,RoadConfigurationDescription,MannerOfCrashDescription,MannerOfCrashOther,DATASOURCE,URL,F7Days,F28Days,COMPSTAT_28D,WEEKLY_7D,AccidentDateTime
990059.330052495002747,465112.100065618753433,12828,1208030095  ,157418,2,2012-08-03T00:00:00.000Z,0950,FRI,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,990059.33,465112.1,N ORACLE RD                   ,INSIDE                                                 ,TUCSON              ,Approximately,200  ,Feet,S ,From,W SIMMONS RD                  ,        ,N ,ORACLE                                  ,RD  ,W ,SIMMONS                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1029118.970144357532263,455104.600065618753433,12846,1906090502  ,211277,2,2019-06-09T00:00:00.000Z,1610,SUN,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1029118.97,455104.6,TANQUE VERDE RD E             ,INSIDE                                                 ,TUCSON              ,Approximately,200  ,Feet,W ,From,CAMINO SERNA                  ,        ,N ,CAMINO SERNA                            ,    ,E ,TANQUE VERDE                            ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,UNKNOWN                                                ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",,PEDAL CYCLE              ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1906090502.pdf,,,,,
1002556.68996062874794,450992.390091866254807,12849,1810240728  ,205783,2,2018-10-24T00:00:00.000Z,1619,WED,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1002556.69,450992.39,SPEEDWAY BL E                 ,,TUCSON              ,Approximately,UNK  ,Feet,W ,From,WILSON AV                     ,        ,E ,SPEEDWAY                                ,BL  ,N ,WILSON                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1810240728.pdf,,,,,
1054124.25,414187.220144353806973,12854,1703290563  ,192347,2,2017-03-29T00:00:00.000Z,2228,WED,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1054124.25,414187.22,S HOUGHTON RD                 ,INSIDE                                                 ,TUCSON              ,Approximately,125  ,Feet,S ,From,E POORMAN RD                  ,        ,S ,HOUGHTON                                ,RD  ,E ,POORMAN                                 ,RD  ,DARK-NOT LIGHTED                                       ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1703290563.pdf,,,,,
989033.410104986280203,424371.229986876249313,12869,1906180300  ,211474,2,2019-06-18T00:00:00.000Z,1117,TUE,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,989033.41,424371.23,W IRVINGTON RD                ,OUTSIDE                                                ,TUCSON              ,Approximately,UNK  ,Feet,E ,From,S 17TH AV                     ,        ,S ,17TH                                    ,AV  ,W ,IRVINGTON                               ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1906180300.pdf,,,,,
992065.279855642467737,456082.279855646193027,12892,1406090107  ,169392,2,2014-06-09T00:00:00.000Z,0504,MON,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,992065.28,456082.28,W GRANT RD                    ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N STONE AV                    ,        ,W ,GRANT                                   ,RD  ,N ,STONE                                   ,AV  ,DUSK                                                   ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1002191.18996062874794,445674.910104990005493,12901,1305110216  ,161946,2,2013-05-11T00:00:00.000Z,1009,SAT,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1002191.19,445674.91,E BROADWAY BL                 ,INSIDE                                                 ,TUCSON              ,Approximately,100  ,Feet,E ,From,N PLUMER AV                   ,        ,E ,BROADWAY                                ,BL  ,N ,PLUMER                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",LEFT TURN                                              ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1040939.720144357532263,435279.839895009994507,12927,1211210183  ,159045,2,2012-11-21T00:00:00.000Z,0906,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1040939.72,435279.84,E GOLF LINKS RD               ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,S SARNOFF DR                  ,        ,E ,GOLF LINKS                              ,RD  ,S ,SARNOFF                                 ,DR  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
995924.540026247501373,419102.649934381246567,12947,1212140085  ,159410,2,2012-12-14T00:00:00.000Z,0630,FRI,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,995924.54,419102.65,E DREXEL RD                   ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,S 1ST AV                      ,        ,S ,1ST                                     ,AV  ,E ,DREXEL                                  ,RD  ,DARK-NOT LIGHTED                                       ,RAIN                                                   ,                         ,CONTROLLED ACCESS - INTERSECTION (WITHIN)              ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",LEFT TURN                                              ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
993282.43996062874794,463329.37007874250412,12979,1211060099  ,158852,2,2012-11-06T00:00:00.000Z,1221,TUE,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,993282.44,463329.37,FONTANA AVE                   ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,YAVAPAI RD                    ,        ,N ,FONTANA                                 ,AV  ,E ,YAVAPAI                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
991852.93996062874794,446451.68996062874794,12998,1906050527  ,211168,2,2019-06-05T00:00:00.000Z,1727,WED,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,991852.94,446451.69,W ALAMEDA ST                  ,INSIDE                                                 ,TUCSON              ,Approximately,10   ,Feet,S ,From,N CHURCH AV                   ,        ,W ,ALAMEDA                                 ,ST  ,N ,CHURCH                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",,PEDAL CYCLE              ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1906050527.pdf,,,,,
998592.56003937125206,448774.62007874250412,13042,1710310012  ,197668,2,2017-10-31T18:24:39.000Z,1824,TUE,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,998592.56,448774.62,HIGHLAND AV N                 ,INSIDE                                                 ,TUCSON              ,Approximately,20   ,Feet,S ,From,E 4TH ST                      ,        ,E ,4TH                                     ,ST  ,N ,HIGHLAND                                ,AV  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED                                     ",REAR END (FRONT TO REAR)                               ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1710310012.pdf,,,,,
998592.56003937125206,448774.62007874250412,13046,1511100002  ,179612,2,2015-11-10T09:18:46.000Z,0830,TUE,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,998592.56,448774.62,4TH ST E                      ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,HIGHLAND AV N                 ,        ,E ,4TH                                     ,ST  ,N ,HIGHLAND                                ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,CONTROLLED ACCESS - INTERSECTION (WITHIN)              ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",LEFT TURN                                              ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1013939.56003937125206,459692.220144353806973,13049,1812200515  ,207222,2,2018-12-20T00:00:00.000Z,1751,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1013939.56,459692.22,COLUMBUS BL N                 ,,TUCSON              ,Approximately,UNK  ,Feet,S ,From,MONTE VISTA DR E              ,        ,N ,COLUMBUS                                ,BL  ,E ,MONTE VISTA                             ,DR  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1812200515.pdf,,,,,
995342.470144357532263,465355.669947504997253,13065,1904170335  ,210045,2,2019-04-17T00:00:00.000Z,1243,WED,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,995342.47,465355.67,1ST AV N                      ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,N ,From,PASTIME RD E                  ,        ,N ,1ST                                     ,AV  ,E ,PASTIME                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1904170335.pdf,,,,,
